Timestamp,Inverter_Status,AC_Power,AC_Current,AC_Voltage,AC_Frequency,DC_Current,DC_Voltage
2023-10-13 10:58:00,4.0,3451.17,16.42,210.18,60.01,8.64,412.78
2023-10-13 10:59:00,4.0,3466.0,16.5,210.07,59.99,8.7,410.93
2023-10-13 11:00:00,4.0,3473.8,16.54,210.1,60.0,8.76,408.3
2023-10-13 11:01:00,4.0,3480.83,16.56,210.13,59.97,8.82,407.62
2023-10-13 11:02:00,4.0,3486.83,16.61,209.92,59.96,8.86,406.53
2023-10-13 11:03:00,4.0,3501.83,16.66,210.13,60.0,8.9,406.22
2023-10-13 11:04:00,4.0,3510.67,16.71,210.15,60.02,8.92,405.98
2023-10-13 11:05:00,4.0,3519.4,16.75,210.14,60.01,8.96,404.92
2023-10-13 11:06:00,4.0,3530.0,16.78,210.45,60.02,8.98,406.72
2023-10-13 11:07:00,4.0,3536.0,16.8,210.38,59.99,8.98,405.95
2023-10-13 11:08:00,4.0,3554.33,16.9,210.3,60.01,9.02,406.1
2023-10-13 11:09:00,4.0,3569.5,16.97,210.28,59.99,9.06,405.92
2023-10-13 11:10:00,4.0,3586.8,17.04,210.5,59.99,9.1,405.88
2023-10-13 11:11:00,4.0,3593.5,17.1,210.15,59.99,9.14,406.13
2023-10-13 11:12:00,4.0,3595.67,17.11,210.2,60.01,9.14,405.9
2023-10-13 11:13:00,4.0,3593.0,17.1,210.13,60.01,9.16,405.58
2023-10-13 11:14:00,4.0,3604.83,17.16,210.12,60.0,9.16,405.3
2023-10-13 11:15:00,4.0,3623.8,17.25,210.02,59.97,9.18,404.84
2023-10-13 11:16:00,4.0,3644.0,17.33,210.2,59.99,9.28,405.2
2023-10-13 11:17:00,4.0,3654.0,17.39,210.2,59.98,9.28,405.73
2023-10-13 11:18:00,4.0,3666.0,17.45,210.12,59.98,9.34,405.22
2023-10-13 11:19:00,4.0,3672.5,17.49,210.02,59.98,9.34,405.8
2023-10-13 11:20:00,4.0,3695.5,17.58,210.23,60.01,9.4,405.58
2023-10-13 11:21:00,4.0,3713.67,17.68,210.15,60.0,9.44,404.82
2023-10-13 11:22:00,4.0,3741.67,17.79,210.22,60.0,9.5,405.7
2023-10-13 11:23:00,4.0,3760.67,17.91,209.95,60.0,9.52,407.83
2023-10-13 11:24:00,4.0,3768.67,17.96,209.92,59.99,9.54,407.65
2023-10-13 11:25:00,4.0,3771.0,17.95,210.1,59.98,9.52,404.6
2023-10-13 11:26:00,4.0,3759.2,17.9,210.06,60.0,9.56,405.78
2023-10-13 11:27:00,4.0,3763.5,17.92,210.02,60.01,9.54,406.12
2023-10-13 11:28:00,4.0,3787.0,18.03,210.05,60.02,9.62,406.23
2023-10-13 11:29:00,4.0,3790.0,18.04,210.08,60.01,9.64,405.78
2023-10-13 11:30:00,4.0,3798.6,18.06,210.34,60.0,9.64,405.94
